"OTU","kingdom","phylum","class","order","family","genus","species"
"New.CleanUp.ReferenceOTU1384556","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","",""
"New.CleanUp.ReferenceOTU1384622","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"New.CleanUp.ReferenceOTU1384923","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1385203","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1385226","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"New.CleanUp.ReferenceOTU1385688","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1385961","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1386540","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","",""
"New.CleanUp.ReferenceOTU1386892","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"New.CleanUp.ReferenceOTU1387063","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1387134","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas",""
"New.CleanUp.ReferenceOTU1387163","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas",""
"New.CleanUp.ReferenceOTU1387249","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1387525","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1388338","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",""
"New.CleanUp.ReferenceOTU1388512","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","",""
"New.CleanUp.ReferenceOTU1388525","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","","",""
"New.CleanUp.ReferenceOTU1388740","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Erwinia",""
"New.CleanUp.ReferenceOTU1388800","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",""
"New.CleanUp.ReferenceOTU1388886","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","",""
"New.CleanUp.ReferenceOTU1389028","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",""
"New.CleanUp.ReferenceOTU1389249","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",""
"New.CleanUp.ReferenceOTU1389251","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1389352","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU1389825","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",""
"New.CleanUp.ReferenceOTU1390258","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","",""
"New.CleanUp.ReferenceOTU1390292","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"New.CleanUp.ReferenceOTU1391174","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",""
"New.CleanUp.ReferenceOTU1391827","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",""
"New.CleanUp.ReferenceOTU1392038","Bacteria","Acidobacteria","[Chloracidobacteria]","11-24","","",""
"New.CleanUp.ReferenceOTU1392272","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU1392370","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1392430","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1392437","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","",""
"New.CleanUp.ReferenceOTU1394200","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","",""
"New.CleanUp.ReferenceOTU1394262","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1394558","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","",""
"New.CleanUp.ReferenceOTU1395115","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",""
"New.CleanUp.ReferenceOTU1395592","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",""
"New.CleanUp.ReferenceOTU1395649","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA
"New.CleanUp.ReferenceOTU1396111","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU1396175","Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces",""
"New.CleanUp.ReferenceOTU1396240","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1397142","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","",""
"New.CleanUp.ReferenceOTU1397479","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"New.CleanUp.ReferenceOTU1398411","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","",""
"New.CleanUp.ReferenceOTU1398973","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1399255","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales",NA,NA,NA
"New.CleanUp.ReferenceOTU1399257","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",""
"New.CleanUp.ReferenceOTU1399538","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae","",""
"New.CleanUp.ReferenceOTU1400152","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1400174","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1400216","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1400455","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1400472","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","",""
"New.CleanUp.ReferenceOTU1401082","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales",NA,NA,NA
"New.CleanUp.ReferenceOTU1401210","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"New.CleanUp.ReferenceOTU1401661","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","",""
"New.CleanUp.ReferenceOTU1401752","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1401753","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1401867","Bacteria","TM7","TM7-1","","","",""
"New.CleanUp.ReferenceOTU1401874","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",""
"New.CleanUp.ReferenceOTU1401944","Bacteria","Gemmatimonadetes","Gemmatimonadetes","","","",""
"New.CleanUp.ReferenceOTU1402871","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter",""
"New.CleanUp.ReferenceOTU1402873","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","","",""
"New.CleanUp.ReferenceOTU1403271","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",""
"New.CleanUp.ReferenceOTU1403302","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",""
"New.CleanUp.ReferenceOTU1403542","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU1403945","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU1404349","Bacteria","Verrucomicrobia","Opitutae","[Cerasicoccales]","[Cerasicoccaceae]","",""
"New.CleanUp.ReferenceOTU1404420","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"New.CleanUp.ReferenceOTU1405183","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1405226","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU1405365","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1405627","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Erwinia",""
"New.CleanUp.ReferenceOTU1405653","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",""
"New.CleanUp.ReferenceOTU1405720","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1405778","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"New.CleanUp.ReferenceOTU1405851","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Koribacteraceae","",""
"New.CleanUp.ReferenceOTU1406039","Bacteria","Chloroflexi","C0119","","","",""
"New.CleanUp.ReferenceOTU1406413","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",""
"New.CleanUp.ReferenceOTU1406517","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1406880","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","",""
"New.CleanUp.ReferenceOTU1407536","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1407711","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1408430","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",""
"New.CleanUp.ReferenceOTU1408601","Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","","",""
"New.CleanUp.ReferenceOTU1408602","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA,NA
"New.CleanUp.ReferenceOTU1408762","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Rhodococcus",""
"New.CleanUp.ReferenceOTU1408978","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",""
"New.CleanUp.ReferenceOTU1408980","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"New.CleanUp.ReferenceOTU1409856","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU1409902","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1409947","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1410564","Bacteria","Proteobacteria","Alphaproteobacteria","Ellin329","","",""
"New.CleanUp.ReferenceOTU1410962","Bacteria","Proteobacteria","Betaproteobacteria","","","",""
"New.CleanUp.ReferenceOTU1411050","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",""
"New.CleanUp.ReferenceOTU1411199","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","","",""
"New.CleanUp.ReferenceOTU1411441","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA,NA
"New.CleanUp.ReferenceOTU1411563","Bacteria","Proteobacteria","Deltaproteobacteria","","","",""
"New.CleanUp.ReferenceOTU1411741","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",""
"New.CleanUp.ReferenceOTU1413048","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1413434","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA,NA
"New.CleanUp.ReferenceOTU1414366","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Erwinia",""
"New.CleanUp.ReferenceOTU1414372","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU1415234","Bacteria","Chloroflexi","C0119","","","",""
"New.CleanUp.ReferenceOTU1415410","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Ellin5290","","",""
"New.CleanUp.ReferenceOTU1415511","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Segetibacter",""
"New.CleanUp.ReferenceOTU1416331","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",""
"New.CleanUp.ReferenceOTU1416631","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1416799","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","",""
"New.CleanUp.ReferenceOTU1416828","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",""
"New.CleanUp.ReferenceOTU1417927","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"New.CleanUp.ReferenceOTU1418088","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","",""
"New.CleanUp.ReferenceOTU1418370","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1418560","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"New.CleanUp.ReferenceOTU1418750","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","",""
"New.CleanUp.ReferenceOTU1418799","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1419120","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Erwinia",""
"New.CleanUp.ReferenceOTU1419321","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",""
"New.CleanUp.ReferenceOTU1419328","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"New.CleanUp.ReferenceOTU1419840","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","",""
"New.CleanUp.ReferenceOTU1420785","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1421068","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",""
"New.CleanUp.ReferenceOTU1421118","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",""
"New.CleanUp.ReferenceOTU1421360","Bacteria","Chloroflexi","Anaerolineae","OPB11","","",""
"New.CleanUp.ReferenceOTU1421468","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Erwinia",""
"New.CleanUp.ReferenceOTU1421922","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU1422224","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",""
"New.CleanUp.ReferenceOTU1422482","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1422839","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1422911","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides",""
"New.CleanUp.ReferenceOTU1423720","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","",""
"New.CleanUp.ReferenceOTU1424581","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Segetibacter",""
"New.CleanUp.ReferenceOTU1424707","Bacteria","Chlorobi","","","","",""
"New.CleanUp.ReferenceOTU1424761","Bacteria","Chloroflexi","C0119","","","",""
"New.CleanUp.ReferenceOTU1425218","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales",NA,NA,NA
"New.CleanUp.ReferenceOTU1425617","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1425691","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",""
"New.CleanUp.ReferenceOTU1425967","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","","",""
"New.CleanUp.ReferenceOTU1426046","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"New.CleanUp.ReferenceOTU1426253","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales",NA,NA,NA
"New.CleanUp.ReferenceOTU1427166","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1428135","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",""
"New.CleanUp.ReferenceOTU1428158","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA
"New.CleanUp.ReferenceOTU1428215","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1428300","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter",""
"New.CleanUp.ReferenceOTU1428724","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","",""
"New.CleanUp.ReferenceOTU1429199","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"New.CleanUp.ReferenceOTU1429336","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"New.CleanUp.ReferenceOTU1429369","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales",NA,NA,NA
"New.CleanUp.ReferenceOTU1429906","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","",""
"New.CleanUp.ReferenceOTU1430431","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Patulibacteraceae","",""
